ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGIDS	ALIGNMENT
905	NdandaLek	Liver	mbímí	mbímí	ⁿb í/i m í/i		769	ⁿb í/i m í/i
906	NdandaNgwa	Liver	mbîmí	mbîmí	ⁿb î/i m í/i		769	ⁿb î/i m í/i
907	NdandaTwefap	Liver	mbîmí	mbîmí	ⁿb î/i m í/i		769	ⁿb î/i m í/i
908	NdandaDenfap	Liver	bví	bví	bv í/i		769	bv í/i - -
909	NdandaZua	Liver	ntsí	ntsí	ⁿt s í/i		767	ⁿt s í/i
910	Goshimjang	Liver	ntsí	ntsí	ⁿt s í/i		767	ⁿt s í/i
271	NdandaNyep	Long	sǎ	sǎ	s ǎ/a		779	s ǎ/a -
272	NdandaShingou	Long	sísíjá ŋgɛ́	sísíjá_ŋgɛ́	s í/i s í/i j á/a + ⁿg ɛ́/ɛ		780 781	s í/i s í/i j á/a + - - ⁿg ɛ́/ɛ
273	NdandaCaa	Long	sâ	sâ	s â/a		779	s â/a -
274	NdandaMeno	Long	sísíjá ŋgɛ́	sísíjá_ŋgɛ́	s í/i s í/i j á/a + ⁿg ɛ́/ɛ		780 781	s í/i s í/i j á/a + - - ⁿg ɛ́/ɛ
275	NdandaLek	Long	sàh	sàh	s à/a h		779	s à/a h
276	NdandaNgwa	Long	sâ	sâ	s â/a		779	s â/a -
277	NdandaTwefap	Long	sêgé ʒê	sêgé_ʒê	s ê/e g é/e + ʒ ê/e		781 779	s ê/e g é/e + ʒ ê/e -
278	NdandaDenfap	Long	sâ	sâ	s â/a		779	s â/a -
279	NdandaZua	Long	sàh	sàh	s à/a h		779	s à/a h
280	Goshimjang	Long	sàh	sàh	s à/a h		779	s à/a h
471	NdandaNyep	Louse	ntʃî	ntʃî	ⁿt ʃ î/i		793	ⁿt ʃ - î/i
472	NdandaShingou	Louse	ntʃîɛ́	ntʃîɛ́	ⁿt ʃ î/i ɛ́/ɛ		793	ⁿt ʃ î/i ɛ́/ɛ
473	NdandaCaa	Louse	nʃî-ɛ̌	nʃî-ɛ̌	ⁿʃ î/i + ɛ̌/ɛ		793 794	- ⁿʃ - î/i + ɛ̌/ɛ
474	NdandaMeno	Louse	ntʃî ɛ́	ntʃî_ɛ́	ⁿt ʃ î/i + ɛ́/ɛ		793 794	ⁿt ʃ - î/i + ɛ́/ɛ
475	NdandaLek	Louse	nʃî-ɛ̌	nʃî-ɛ̌	ⁿʃ î/i + ɛ̌/ɛ		793 794	- ⁿʃ - î/i + ɛ̌/ɛ
476	NdandaNgwa	Louse	nʃé	nʃé	ⁿʃ é/e		793	- ⁿʃ - é/e
477	NdandaTwefap	Louse	ntʃé	ntʃé	ⁿt ʃ é/e		793	ⁿt ʃ - é/e
478	NdandaDenfap	Louse	ntʃé	ntʃé	ⁿt ʃ é/e		793	ⁿt ʃ - é/e
479	NdandaZua	Louse	ntʃjɛ́	ntʃjɛ́	ⁿt ʃ j ɛ́/ɛ		793	ⁿt ʃ j ɛ́/ɛ
480	Goshimjang	Louse	nʃjɛ́	nʃjɛ́	ⁿʃ j ɛ́/ɛ		793	- ⁿʃ j ɛ́/ɛ
361	NdandaNyep	Man	mbǎgâ	mbǎgâ	ⁿb ǎ/a g â/a		807	ⁿb ǎ/a g â/a
362	NdandaShingou	Man	mbǎgâ	mbǎgâ	ⁿb ǎ/a g â/a		807	ⁿb ǎ/a g â/a
363	NdandaCaa	Man	mbǎgâ	mbǎgâ	ⁿb ǎ/a g â/a		807	ⁿb ǎ/a g â/a
364	NdandaMeno	Man	mbǎgâ	mbǎgâ	ⁿb ǎ/a g â/a		807	ⁿb ǎ/a g â/a
365	NdandaLek	Man	mbǎgâ	mbǎgâ	ⁿb ǎ/a g â/a		807	ⁿb ǎ/a g â/a
366	NdandaNgwa	Man	mbǎgâ	mbǎgâ	ⁿb ǎ/a g â/a		807	ⁿb ǎ/a g â/a
367	NdandaTwefap	Man	mbǎgâ	mbǎgâ	ⁿb ǎ/a g â/a		807	ⁿb ǎ/a g â/a
368	NdandaDenfap	Man	mbǎgâ	mbǎgâ	ⁿb ǎ/a g â/a		807	ⁿb ǎ/a g â/a
369	NdandaZua	Man	mbǎgâ	mbǎgâ	ⁿb ǎ/a g â/a		807	ⁿb ǎ/a g â/a
370	Goshimjang	Man	mbǎgâ	mbǎgâ	ⁿb ǎ/a g â/a		807	ⁿb ǎ/a g â/a
171	NdandaNyep	Many	tɛ̌ɲɔ́	tɛ̌ɲɔ́	t ɛ̌/ɛ ɲ ɔ́/ɔ		822	t ɛ̌/ɛ ɲ ɔ́/ɔ
172	NdandaShingou	Many	bǔwɔ̂ jɔ́	bǔwɔ̂_jɔ́	b ǔ/u w ɔ̂/ɔ + j ɔ́/ɔ		823 818	b ǔ/u w ɔ̂/ɔ + j ɔ́/ɔ - - -
173	NdandaCaa	Many	ŋgɛ́ jɔ̌	ŋgɛ́_jɔ̌	ⁿg ɛ́/ɛ + j ɔ̌/ɔ		819 818	ⁿg ɛ́/ɛ + j ɔ̌/ɔ - - -
174	NdandaMeno	Many	jɔ̌	jɔ̌	j ɔ̌/ɔ		818	j ɔ̌/ɔ - - -
175	NdandaLek	Many	fə̀ʔjɔ́	fə̀ʔjɔ́	f ə̀/ə ʔ j ɔ́/ɔ		820	f ə̀/ə ʔ j ɔ́/ɔ
176	NdandaNgwa	Many	ì jɔ̌p	ì_jɔ̌p	ì/i + j ɔ̌/ɔ p		821 818	ì/i + j ɔ̌/ɔ p - -
177	NdandaTwefap	Many	ɣábé	ɣábé	ɣ á/a b é/e		824	ɣ á/a b é/e
178	NdandaDenfap	Many	jûjûk	jûjûk	j û/u j û/u k		818	j û/u j û/u k
179	NdandaZua	Many	jìjɔ̀	jìjɔ̀	j ì/i j ɔ̀/ɔ		818	j ì/i j ɔ̀/ɔ -
180	Goshimjang	Many	jɔ̀jɔ̀	jɔ̀jɔ̀	j ɔ̀/ɔ j ɔ̀/ɔ		818	j ɔ̀/ɔ j ɔ̀/ɔ -
621	NdandaNyep	Meat	mbâp	mbâp	ⁿb â/a p		832	ⁿb â/a p
622	NdandaShingou	Meat	mbâp	mbâp	ⁿb â/a p		832	ⁿb â/a p
623	NdandaCaa	Meat	mbâp	mbâp	ⁿb â/a p		832	ⁿb â/a p
624	NdandaMeno	Meat	mbâp	mbâp	ⁿb â/a p		832	ⁿb â/a p
625	NdandaLek	Meat	mbàp	mbàp	ⁿb à/a p		832	ⁿb à/a p
626	NdandaNgwa	Meat	̀mbɛ̂	mbɛ̂	ⁿb ɛ̂/ɛ		832	ⁿb ɛ̂/ɛ -
627	NdandaTwefap	Meat	̀mbɛ̂	mbɛ̂	ⁿb ɛ̂/ɛ		832	ⁿb ɛ̂/ɛ -
628	NdandaDenfap	Meat	̀mbɛ̂	mbɛ̂	ⁿb ɛ̂/ɛ		832	ⁿb ɛ̂/ɛ -
629	NdandaZua	Meat	mbàp	mbàp	ⁿb à/a p		832	ⁿb à/a p
630	Goshimjang	Meat	mbàp	mbàp	ⁿb à/a p		832	ⁿb à/a p
1471	NdandaNyep	Moon	mɛ̌ŋǔ	mɛ̌ŋǔ	m ɛ̌/ɛ ŋ ǔ/u		843	m ɛ̌/ɛ ŋ ǔ/u - -
1472	NdandaShingou	Moon	mɛ̌ŋǔ	mɛ̌ŋǔ	m ɛ̌/ɛ ŋ ǔ/u		843	m ɛ̌/ɛ ŋ ǔ/u - -
1473	NdandaCaa	Moon	zɨ̌ mɛ̌ŋǔ	zɨ̌_mɛ̌ŋǔ	z ɨ̌/ɨ + m ɛ̌/ɛ ŋ ǔ/u		844 843	z ɨ̌/ɨ + m ɛ̌/ɛ ŋ ǔ/u - -
1474	NdandaMeno	Moon	mǎmǔ	mǎmǔ	m ǎ/a m ǔ/u		843	m ǎ/a m ǔ/u - -
1475	NdandaLek	Moon	màŋwɔ́	màŋwɔ́	m à/a ŋʷ ɔ́/ɔ		843	m à/a ŋʷ ɔ́/ɔ - -
1476	NdandaNgwa	Moon	mɨ̌ ŋǔ	mɨ̌_ŋǔ	m ɨ̌/ɨ + ŋ ǔ/u		843 845	m ɨ̌/ɨ - - - - + ŋ ǔ/u
1477	NdandaTwefap	Moon	mǎmɨ̌k	mǎmɨ̌k	m ǎ/a m ɨ̌/ɨ k		843	m ǎ/a m ɨ̌/ɨ k -
1478	NdandaDenfap	Moon	mɛ̌ŋúɔ́	mɛ̌ŋúɔ́	m ɛ̌/ɛ ŋ ú/u ɔ́/ɔ		843	m ɛ̌/ɛ ŋ ú/u - ɔ́/ɔ
1479	NdandaZua	Moon	màŋwɔ́	màŋwɔ́	m à/a ŋʷ ɔ́/ɔ		843	m à/a ŋʷ ɔ́/ɔ - -
1480	Goshimjang	Moon	màŋwɔ́	màŋwɔ́	m à/a ŋʷ ɔ́/ɔ		843	m à/a ŋʷ ɔ́/ɔ - -
411	NdandaNyep	Mother	mǎ jí	mǎ_jí	m ǎ/a + j í/i		856 857	m ǎ/a - - + j í/i
412	NdandaShingou	Mother	mû	mû	m û/u		856	m û/u - -
413	NdandaCaa	Mother	mǎmá	mǎmá	m ǎ/a m á/a		856	m ǎ/a m á/a
414	NdandaMeno	Mother	mǎmá	mǎmá	m ǎ/a m á/a		856	m ǎ/a m á/a
415	NdandaLek	Mother	má	má	m á/a		856	m á/a - -
416	NdandaNgwa	Mother	mɛ̌	mɛ̌	m ɛ̌/ɛ		856	m ɛ̌/ɛ - -
417	NdandaTwefap	Mother	mɛ̌	mɛ̌	m ɛ̌/ɛ		856	m ɛ̌/ɛ - -
418	NdandaDenfap	Mother	mɛ̌	mɛ̌	m ɛ̌/ɛ		856	m ɛ̌/ɛ - -
419	NdandaZua	Mother	má	má	m á/a		856	m á/a - -
420	Goshimjang	Mother	má	má	m á/a		856	m á/a - -
1701	NdandaNyep	Mountain	nkɔ̌	nkɔ̌	n k ɔ̌/ɔ		869	n k ɔ̌/ɔ
1702	NdandaShingou	Mountain	nkɔ̌	nkɔ̌	n k ɔ̌/ɔ		869	n k ɔ̌/ɔ
1703	NdandaCaa	Mountain	nkɔ̌	nkɔ̌	n k ɔ̌/ɔ		869	n k ɔ̌/ɔ
1704	NdandaMeno	Mountain	twîdî	twîdî	tʷ î/i d î/i		871	tʷ î/i d î/i
1705	NdandaLek	Mountain	kɔ́ŋ	kɔ́ŋ	k ɔ́/ɔ ŋ		870	k - - ɔ́/ɔ ŋ
1706	NdandaNgwa	Mountain	kúwǒ	kúwǒ	k ú/u w ǒ/o		872	k ú/u w ǒ/o
1707	NdandaTwefap	Mountain	kɨ̂kɔ̂k	kɨ̂kɔ̂k	k ɨ̂/ɨ k ɔ̂/ɔ k		870	k ɨ̂/ɨ k ɔ̂/ɔ k
1708	NdandaDenfap	Mountain	kxɔ̂	kxɔ̂	k x ɔ̂/ɔ		870	k - x ɔ̂/ɔ -
1709	NdandaZua	Mountain	kɔ́ŋ	kɔ́ŋ	k ɔ́/ɔ ŋ		870	k - - ɔ́/ɔ ŋ
1710	Goshimjang	Mountain	mbɛ̀lɛ̀	mbɛ̀lɛ̀	ⁿb ɛ̀/ɛ l ɛ̀/ɛ		868	ⁿb ɛ̀/ɛ l ɛ̀/ɛ
751	NdandaNyep	Mouth	ʃwǐ	ʃwǐ	ʃʷ ǐ/i		879	- ʃʷ ǐ/i - -
752	NdandaShingou	Mouth	nʃǔ	nʃǔ	ⁿʃ ǔ/u		879	- ⁿʃ ǔ/u - -
753	NdandaCaa	Mouth	nʃǔ	nʃǔ	ⁿʃ ǔ/u		879	- ⁿʃ ǔ/u - -
754	NdandaMeno	Mouth	nʃǔwí	nʃǔwí	ⁿʃ ǔ/u w í/i		879	- ⁿʃ ǔ/u w í/i
755	NdandaLek	Mouth	nʃǔ	nʃǔ	ⁿʃ ǔ/u		879	- ⁿʃ ǔ/u - -
756	NdandaNgwa	Mouth	nʃúwɔ̂	nʃúwɔ̂	ⁿʃ ú/u w ɔ̂/ɔ		879	- ⁿʃ ú/u w ɔ̂/ɔ
757	NdandaTwefap	Mouth	nʃwé	nʃwé	ⁿʃ w é/e		879	- ⁿʃ - w é/e
758	NdandaDenfap	Mouth	ntʃwǐ	ntʃwǐ	ⁿt ʃʷ ǐ/i		879	ⁿt ʃʷ ǐ/i - -
759	NdandaZua	Mouth	ntʃǔ	ntʃǔ	ⁿt ʃ ǔ/u		879	ⁿt ʃ ǔ/u - -
760	Goshimjang	Mouth	nʃǔ	nʃǔ	ⁿʃ ǔ/u		879	- ⁿʃ ǔ/u - -
331	NdandaNyep	Narrow	zɨ́	zɨ́	z ɨ́/ɨ		891	z ɨ́/ɨ
332	NdandaShingou	Narrow	sɨ́	sɨ́	s ɨ́/ɨ		891	s ɨ́/ɨ
333	NdandaCaa	Narrow	sɨ́	sɨ́	s ɨ́/ɨ		891	s ɨ́/ɨ
334	NdandaMeno	Narrow	nwɔ̌ sé	nwɔ̌_sé	nʷ ɔ̌/ɔ + s é/e		892 891	nʷ - - ɔ̌/ɔ + s é/e
335	NdandaLek	Narrow	kə̀ɣéndə̀táŋ	kə̀ɣéndə̀táŋ	k ə̀/ə ɣ é/e ⁿd ə̀/ə t á/a ŋ		893	k ə̀/ə ɣ é/e ⁿd ə̀/ə t á/a ŋ
336	NdandaNgwa	Narrow	kxɨ̌	kxɨ̌	k x ɨ̌/ɨ		894	k x ɨ̌/ɨ
337	NdandaTwefap	Narrow	ŋkxɨ̌	ŋkxɨ̌	ⁿk x ɨ̌/ɨ		894	ⁿk x ɨ̌/ɨ
338	NdandaDenfap	Narrow	ŋúwɔ̀ tsé	ŋúwɔ̀_tsé	ŋ ú/u w ɔ̀/ɔ + ts é/e		892 891	ŋ ú/u w ɔ̀/ɔ + ts é/e
339	NdandaZua	Narrow	jàŋà	jàŋà	j à/a ŋ à/a		892	j à/a ŋ à/a
340	Goshimjang	Narrow	bjɛ́	bjɛ́	b j ɛ́/ɛ		890	b j ɛ́/ɛ
1961	NdandaNyep	Near	mbɨ́gɨ́	mbɨ́gɨ́	ⁿb ɨ́/ɨ g ɨ́/ɨ		903	ⁿb ɨ́/ɨ g ɨ́/ɨ
1962	NdandaShingou	Near	mbɨ́gɨ́	mbɨ́gɨ́	ⁿb ɨ́/ɨ g ɨ́/ɨ		903	ⁿb ɨ́/ɨ g ɨ́/ɨ
1963	NdandaCaa	Near	mbɨ́gɨ́	mbɨ́gɨ́	ⁿb ɨ́/ɨ g ɨ́/ɨ		903	ⁿb ɨ́/ɨ g ɨ́/ɨ
1964	NdandaMeno	Near	nia	nia	n i a		905	n i a
1965	NdandaLek	Near	mbə̀ŋə̀ ŋgɛ́	mbə̀ŋə̀_ŋgɛ́	ⁿb ə̀/ə ŋ ə̀/ə + ⁿg ɛ́/ɛ		903 904	ⁿb ə̀/ə ŋ ə̀/ə + ⁿg ɛ́/ɛ
1966	NdandaNgwa	Near	mbɨ̌k	mbɨ̌k	ⁿb ɨ̌/ɨ k		903	ⁿb ɨ̌/ɨ k -
1967	NdandaTwefap	Near	mbɔ̌k	mbɔ̌k	ⁿb ɔ̌/ɔ k		903	ⁿb ɔ̌/ɔ k -
1968	NdandaDenfap	Near	mbɨ̌k	mbɨ̌k	ⁿb ɨ̌/ɨ k		903	ⁿb ɨ̌/ɨ k -
1969	NdandaZua	Near	mbə̀ŋə̀	mbə̀ŋə̀	ⁿb ə̀/ə ŋ ə̀/ə		903	ⁿb ə̀/ə ŋ ə̀/ə
1970	Goshimjang	Near	mbə̀ŋə̀	mbə̀ŋə̀	ⁿb ə̀/ə ŋ ə̀/ə		903	ⁿb ə̀/ə ŋ ə̀/ə
861	NdandaNyep	Neck	ntɔ̌k	ntɔ̌k	ⁿt ɔ̌/ɔ k		915	ⁿt ɔ̌/ɔ k -
862	NdandaShingou	Neck	ntɔ́gú	ntɔ́gú	ⁿt ɔ́/ɔ g ú/u		915	ⁿt ɔ́/ɔ g ú/u
863	NdandaCaa	Neck	ntɔ́gú í	ntɔ́gú_í	ⁿt ɔ́/ɔ g ú/u + í/i		915 916	ⁿt ɔ́/ɔ g ú/u + í/i
864	NdandaMeno	Neck	ntɔ̌k	ntɔ̌k	ⁿt ɔ̌/ɔ k		915	ⁿt ɔ̌/ɔ k -
865	NdandaLek	Neck	ntɔ́k	ntɔ́k	ⁿt ɔ́/ɔ k		915	ⁿt ɔ́/ɔ k -
866	NdandaNgwa	Neck	ntɔ́k	ntɔ́k	ⁿt ɔ́/ɔ k		915	ⁿt ɔ́/ɔ k -
867	NdandaTwefap	Neck	ntɔ́k	ntɔ́k	ⁿt ɔ́/ɔ k		915	ⁿt ɔ́/ɔ k -
868	NdandaDenfap	Neck	ntɔ́k	ntɔ́k	ⁿt ɔ́/ɔ k		915	ⁿt ɔ́/ɔ k -
869	NdandaZua	Neck	ntɔ́ŋ	ntɔ́ŋ	ⁿt ɔ́/ɔ ŋ		915	ⁿt ɔ́/ɔ ŋ -
870	Goshimjang	Neck	ntɔ́ŋ	ntɔ́ŋ	ⁿt ɔ́/ɔ ŋ		915	ⁿt ɔ́/ɔ ŋ -
1821	NdandaNyep	New	jǐ súwɨ̌	jǐ_súwɨ̌	j ǐ/i + s ú/u w ɨ̌/ɨ		928 927	j ǐ/i + s ú/u w ɨ̌/ɨ
1822	NdandaShingou	New	jǐ súwɨ̌	jǐ_súwɨ̌	j ǐ/i + s ú/u w ɨ̌/ɨ		928 927	j ǐ/i + s ú/u w ɨ̌/ɨ
1823	NdandaCaa	New	jǐ súwɨ̌	jǐ_súwɨ̌	j ǐ/i + s ú/u w ɨ̌/ɨ		928 927	j ǐ/i + s ú/u w ɨ̌/ɨ
1824	NdandaMeno	New	jǐ súwɨ̌	jǐ_súwɨ̌	j ǐ/i + s ú/u w ɨ̌/ɨ		928 927	j ǐ/i + s ú/u w ɨ̌/ɨ
1825	NdandaLek	New	sú	sú	s ú/u		927	s ú/u - -
1826	NdandaNgwa	New	swɔ̌	swɔ̌	sʷ ɔ̌/ɔ		927	sʷ ɔ̌/ɔ - -
1827	NdandaTwefap	New	súwɨ̌	súwɨ̌	s ú/u w ɨ̌/ɨ		927	s ú/u w ɨ̌/ɨ
1828	NdandaDenfap	New	súwɨ̌	súwɨ̌	s ú/u w ɨ̌/ɨ		927	s ú/u w ɨ̌/ɨ
1829	NdandaZua	New	swə́	swə́	sʷ ə́/ə		927	sʷ ə́/ə - -
1830	Goshimjang	New	sú	sú	s ú/u		927	s ú/u - -
1761	NdandaNyep	Night	tsû	tsû	ts û/u		942	ts û/u -
1762	NdandaShingou	Night	tsǔ	tsǔ	ts ǔ/u		942	ts ǔ/u -
1763	NdandaCaa	Night	tsǔ	tsǔ	ts ǔ/u		942	ts ǔ/u -
1764	NdandaMeno	Night	tsǔ	tsǔ	ts ǔ/u		942	ts ǔ/u -
1765	NdandaLek	Night	súʔ	súʔ	s ú/u ʔ		942	s ú/u ʔ
1766	NdandaNgwa	Night	tsǔ	tsǔ	ts ǔ/u		942	ts ǔ/u -
1767	NdandaTwefap	Night	tsǔ	tsǔ	ts ǔ/u		942	ts ǔ/u -
1768	NdandaDenfap	Night	ntʃítsé	ntʃítsé	ⁿt ʃ í/i ts é/e		943	ⁿt ʃ í/i ts é/e
1769	NdandaZua	Night	súʔ	súʔ	s ú/u ʔ		942	s ú/u ʔ
1770	Goshimjang	Night	súʔ	súʔ	s ú/u ʔ		942	s ú/u ʔ
741	NdandaNyep	Nose	nzé	nzé	ⁿz é/e		953	ⁿz é/e
742	NdandaShingou	Nose	nzé	nzé	ⁿz é/e		953	ⁿz é/e
743	NdandaCaa	Nose	nzé	nzé	ⁿz é/e		953	ⁿz é/e
744	NdandaMeno	Nose	nzé	nzé	ⁿz é/e		953	ⁿz é/e
745	NdandaLek	Nose	nzə́	nzə́	ⁿz ə́/ə		953	ⁿz ə́/ə
746	NdandaNgwa	Nose	nzé	nzé	ⁿz é/e		953	ⁿz é/e
747	NdandaTwefap	Nose	nzé	nzé	ⁿz é/e		953	ⁿz é/e
748	NdandaDenfap	Nose	nzé	nzé	ⁿz é/e		953	ⁿz é/e
749	NdandaZua	Nose	ndzə́	ndzə́	ⁿdz ə́/ə		953	ⁿdz ə́/ə
750	Goshimjang	Nose	nzə́	nzə́	ⁿz ə́/ə		953	ⁿz ə́/ə
151	NdandaNyep	Not	kâpɔ̌	kâpɔ̌	k â/a p ɔ̌/ɔ		965	k â/a p ɔ̌/ɔ
152	NdandaShingou	Not	kâpɔ̌	kâpɔ̌	k â/a p ɔ̌/ɔ		965	k â/a p ɔ̌/ɔ
153	NdandaCaa	Not	kâpɔ̌	kâpɔ̌	k â/a p ɔ̌/ɔ		965	k â/a p ɔ̌/ɔ
154	NdandaMeno	Not	kâbɔ̌	kâbɔ̌	k â/a b ɔ̌/ɔ		965	k â/a b ɔ̌/ɔ
155	NdandaLek	Not	ŋgák	ŋgák	ⁿg á/a k		964	ⁿg á/a k
156	NdandaNgwa	Not	kâpí	kâpí	k â/a p í/i		965	k â/a p í/i
157	NdandaTwefap	Not	ŋgǎk	ŋgǎk	ⁿg ǎ/a k		964	ⁿg ǎ/a k
158	NdandaDenfap	Not	ŋgǎk	ŋgǎk	ⁿg ǎ/a k		964	ⁿg ǎ/a k
159	NdandaZua	Not	ŋgáŋ	ŋgáŋ	ⁿg á/a ŋ		964	ⁿg á/a ŋ
160	Goshimjang	Not	háŋ	háŋ	h á/a ŋ		964	h á/a ŋ
1831	NdandaNyep	Old	zû	zû	z û/u		976	z - û/u
1832	NdandaShingou	Old	zû	zû	z û/u		976	z - û/u
1833	NdandaCaa	Old	nzǔ	nzǔ	ⁿz ǔ/u		976	ⁿz - ǔ/u
1834	NdandaMeno	Old	zû	zû	z û/u		976	z - û/u
1835	NdandaLek	Old	nzɔ̀	nzɔ̀	ⁿz ɔ̀/ɔ		976	ⁿz - ɔ̀/ɔ
1836	NdandaNgwa	Old	nzwɛ̌	nzwɛ̌	ⁿz w ɛ̌/ɛ		976	ⁿz w ɛ̌/ɛ
1837	NdandaTwefap	Old	bvɨ̌gé	bvɨ̌gé	bv ɨ̌/ɨ g é/e		978	bv ɨ̌/ɨ g é/e
1838	NdandaDenfap	Old	dzúmé	dzúmé	d z ú/u m é/e		977	d z ú/u m é/e
1839	NdandaZua	Old	ndzùŋgí	ndzùŋgí	ⁿdz ù/u ⁿg í/i		978	ⁿdz ù/u ⁿg í/i
1840	Goshimjang	Old	mbámbìhì	mbámbìhì	ⁿb á/a ⁿb ì/i h ì/i		975	ⁿb á/a ⁿb ì/i h ì/i
211	NdandaNyep	One	ntʃɨ̂	ntʃɨ̂	ⁿt ʃ ɨ̂/ɨ		986	ⁿt ʃ ɨ̂/ɨ -
212	NdandaShingou	One	ntʃɨ̂	ntʃɨ̂	ⁿt ʃ ɨ̂/ɨ		986	ⁿt ʃ ɨ̂/ɨ -
213	NdandaCaa	One	ntʃɨ̂	ntʃɨ̂	ⁿt ʃ ɨ̂/ɨ		986	ⁿt ʃ ɨ̂/ɨ -
214	NdandaMeno	One	ntʃɨ̂	ntʃɨ̂	ⁿt ʃ ɨ̂/ɨ		986	ⁿt ʃ ɨ̂/ɨ -
215	NdandaLek	One	ntʃʉ̀ʔ	ntʃʉ̀ʔ	ⁿt ʃ ʉ̀/ʉ ʔ		986	ⁿt ʃ ʉ̀/ʉ ʔ
216	NdandaNgwa	One	ntʃɨ̂	ntʃɨ̂	ⁿt ʃ ɨ̂/ɨ		986	ⁿt ʃ ɨ̂/ɨ -
217	NdandaTwefap	One	ntʃɨ̂	ntʃɨ̂	ⁿt ʃ ɨ̂/ɨ		986	ⁿt ʃ ɨ̂/ɨ -
218	NdandaDenfap	One	ntʃɨ̂	ntʃɨ̂	ⁿt ʃ ɨ̂/ɨ		986	ⁿt ʃ ɨ̂/ɨ -
219	NdandaZua	One	ntʃʉ̀ʔ	ntʃʉ̀ʔ	ⁿt ʃ ʉ̀/ʉ ʔ		986	ⁿt ʃ ʉ̀/ʉ ʔ
201	NdandaNyep	Other	ntʃǎ	ntʃǎ	ⁿt ʃ ǎ/a		998	ⁿt ʃ ǎ/a
202	NdandaShingou	Other	ntʃǎ	ntʃǎ	ⁿt ʃ ǎ/a		998	ⁿt ʃ ǎ/a
203	NdandaCaa	Other	pɛ̂ ntʃǎ	pɛ̂_ntʃǎ	p ɛ̂/ɛ + ⁿt ʃ ǎ/a		997 998	p ɛ̂/ɛ + ⁿt ʃ ǎ/a
204	NdandaMeno	Other	ntʃǎ	ntʃǎ	ⁿt ʃ ǎ/a		998	ⁿt ʃ ǎ/a
205	NdandaLek	Other	mə̀tʃǔŋgɛ́	mə̀tʃǔŋgɛ́	m ə̀/ə tʃ ǔ/u ⁿg ɛ́/ɛ		999	m ə̀/ə tʃ ǔ/u ⁿg ɛ́/ɛ
206	NdandaNgwa	Other	pɛ̂ ntʃé	pɛ̂_ntʃé	p ɛ̂/ɛ + ⁿt ʃ é/e		997 998	p ɛ̂/ɛ + ⁿt ʃ é/e
207	NdandaTwefap	Other	ntʃé	ntʃé	ⁿt ʃ é/e		998	ⁿt ʃ é/e
208	NdandaDenfap	Other	ntʃé	ntʃé	ⁿt ʃ é/e		998	ⁿt ʃ é/e
209	NdandaZua	Other	mə̀ɲàŋá	mə̀ɲàŋá	m ə̀/ə ɲ à/a ŋ á/a		996	m ə̀/ə ɲ à/a ŋ á/a
210	Goshimjang	Other	mìɲàŋá	mìɲàŋá	m ì/i ɲ à/a ŋ á/a		996	m ì/i ɲ à/a ŋ á/a
1501	NdandaNyep	Rain	̀̀mbɛ̂k	̀mbɛ̂k	ⁿb ɛ̂/ɛ k		1009	ⁿb ɛ̂/ɛ k
1502	NdandaShingou	Rain	̀̀mbɛ̂k	̀mbɛ̂k	ⁿb ɛ̂/ɛ k		1009	ⁿb ɛ̂/ɛ k
1503	NdandaCaa	Rain	̀̀mbɨ̌k	̀mbɨ̌k	ⁿb ɨ̌/ɨ k		1009	ⁿb ɨ̌/ɨ k
1504	NdandaMeno	Rain	̀̀mbɛ̂k	̀mbɛ̂k	ⁿb ɛ̂/ɛ k		1009	ⁿb ɛ̂/ɛ k
1505	NdandaLek	Rain	̀̀mbə̀k	̀mbə̀k	ⁿb ə̀/ə k		1009	ⁿb ə̀/ə k
1506	NdandaNgwa	Rain	mbɨ̌k	mbɨ̌k	ⁿb ɨ̌/ɨ k		1009	ⁿb ɨ̌/ɨ k
1507	NdandaTwefap	Rain	mbɔ̌k	mbɔ̌k	ⁿb ɔ̌/ɔ k		1009	ⁿb ɔ̌/ɔ k
1508	NdandaDenfap	Rain	mbɔ̌k	mbɔ̌k	ⁿb ɔ̌/ɔ k		1009	ⁿb ɔ̌/ɔ k
1509	NdandaZua	Rain	̀mbə̀ŋ	mbə̀ŋ	ⁿb ə̀/ə ŋ		1009	ⁿb ə̀/ə ŋ
1510	Goshimjang	Rain	̀mbə̀ŋ	mbə̀ŋ	ⁿb ə̀/ə ŋ		1009	ⁿb ə̀/ə ŋ
1711	NdandaNyep	Red	mbǎk	mbǎk	ⁿb ǎ/a k		1020	ⁿb ǎ/a - - - k
1712	NdandaShingou	Red	pâkpâk	pâkpâk	p â/a k p â/a k		1020	p â/a k p â/a k
1713	NdandaCaa	Red	pâk	pâk	p â/a k		1020	p â/a - - - k
1714	NdandaMeno	Red	pâk	pâk	p â/a k		1020	p â/a - - - k
1715	NdandaLek	Red	pàŋ	pàŋ	p à/a ŋ		1020	p à/a - - - ŋ
1716	NdandaNgwa	Red	pâk	pâk	p â/a k		1020	p â/a - - - k
1717	NdandaTwefap	Red	pâk	pâk	p â/a k		1020	p â/a - - - k
1718	NdandaDenfap	Red	pâk	pâk	p â/a k		1020	p â/a - - - k
1719	NdandaZua	Red	bàŋ	bàŋ	b à/a ŋ		1020	b à/a - - - ŋ
